reading,voltage,LED_temp,photo_temp,mode,concentration
0.0,0.0598046,24.21141,24.14151,none,30
2.5e-06,0.0598046,24.21141,24.14151,none,30
5e-06,0.04678161,24.21141,24.14151,none,30
7.5e-06,0.04678161,24.21141,24.14151,none,30
1e-05,0.04678161,24.21141,24.14151,none,30
1.25e-05,0.0708046,24.21141,24.14151,none,30
1.5e-05,0.04437931,24.21141,24.14151,none,30
1.75e-05,0.04437931,24.21141,24.14151,none,30
2e-05,0.04437931,24.21141,24.14151,none,30
2.25e-05,0.07662069,24.21141,24.14151,none,30
2.5e-05,0.07662069,24.21141,24.14151,none,30
2.75e-05,0.04450575,24.21141,24.14151,none,30
3e-05,0.04450575,24.21141,24.14151,none,30
3.25e-05,0.07194252,24.21141,24.14151,none,30
3.5e-05,0.07194252,24.21141,24.14151,none,30
3.75e-05,0.04791954,24.21141,24.14151,none,30
4e-05,0.04791954,24.21141,24.14151,none,30
4.25e-05,0.06144828,24.21141,24.14151,none,30
4.5e-05,0.0598046,24.21141,24.14151,none,30
4.75e-05,0.0598046,24.21141,24.14151,none,30
5e-05,0.4345632,24.14151,24.14151,1550,30
5.25e-05,0.4345632,24.14151,24.14151,1550,30
5.5e-05,0.4345632,24.14151,24.14151,1550,30
5.75e-05,0.4566896,24.14151,24.14151,1550,30
6e-05,0.4566896,24.14151,24.14151,1550,30
6.25e-05,0.4566896,24.14151,24.14151,1550,30
6.5e-05,0.347954,24.14151,24.14151,1550,30
6.75e-05,0.347954,24.14151,24.14151,1550,30
7e-05,0.347954,24.14151,24.14151,1550,30
7.25e-05,0.2126667,24.14151,24.14151,1550,30
7.5e-05,0.2126667,24.14151,24.14151,1550,30
7.75e-05,0.2126667,24.14151,24.14151,1550,30
8e-05,0.4334253,24.14151,24.14151,1550,30
8.25e-05,0.4334253,24.14151,24.14151,1550,30
8.5e-05,0.4334253,24.14151,24.14151,1550,30
8.75e-05,0.3842414,24.14151,24.14151,1550,30
9e-05,0.3842414,24.14151,24.14151,1550,30
9.25e-05,0.2809425,24.14151,24.14151,1550,30
9.500001e-05,0.2809425,24.14151,24.14151,1550,30
