reading,voltage,LED_temp,photo_temp,mode,concentration
0.0,0.05993104,24.00171,24.00171,none,10
2.5e-06,0.05993104,24.00171,24.00171,none,10
5e-06,0.06625288,24.00171,24.00171,none,10
7.5e-06,0.06625288,24.00171,24.00171,none,10
1e-05,0.06625288,24.00171,24.00171,none,10
1.25e-05,0.04539081,24.00171,24.00171,none,10
1.5e-05,0.06751723,24.00171,24.00171,none,10
1.75e-05,0.06751723,24.00171,24.00171,none,10
2e-05,0.06751723,24.00171,24.00171,none,10
2.25e-05,0.04665517,24.00171,24.00171,none,10
2.5e-05,0.04665517,24.00171,24.00171,none,10
2.75e-05,0.06650574,24.00171,24.00171,none,10
3e-05,0.06650574,24.00171,24.00171,none,10
3.25e-05,0.05082759,24.00171,24.00171,none,10
3.5e-05,0.05082759,24.00171,24.00171,none,10
3.75e-05,0.05714943,24.00171,24.00171,none,10
4e-05,0.05714943,24.00171,24.00171,none,10
4.25e-05,0.05765517,24.00171,24.00171,none,10
4.5e-05,0.05285057,24.00171,24.00171,none,10
4.75e-05,0.05285057,24.00171,24.00171,none,10
5e-05,0.3028161,24.00171,24.00171,1550,10
5.25e-05,0.3028161,24.00171,24.00171,1550,10
5.5e-05,0.3028161,24.00171,24.00171,1550,10
5.75e-05,0.3431494,24.00171,24.00171,1550,10
6e-05,0.3431494,24.00171,24.00171,1550,10
6.25e-05,0.3431494,24.00171,24.00171,1550,10
6.5e-05,0.3308851,24.00171,24.00171,1550,10
6.75e-05,0.3308851,24.00171,24.00171,1550,10
7e-05,0.3308851,24.00171,24.00171,1550,10
7.25e-05,0.5187701,24.00171,24.00171,1550,10
7.5e-05,0.5187701,24.00171,24.00171,1550,10
7.75e-05,0.5187701,24.00171,24.00171,1550,10
8e-05,0.3718506,24.00171,24.00171,1550,10
8.25e-05,0.3718506,24.00171,24.00171,1550,10
8.5e-05,0.3718506,24.00171,24.00171,1550,10
8.75e-05,0.3197586,24.00171,24.00171,1550,10
9e-05,0.3197586,24.00171,24.00171,1550,10
9.25e-05,0.4895632,24.00171,24.00171,1550,10
9.500001e-05,0.4895632,24.00171,24.00171,1550,10
9.75e-05,0.4895632,24.00171,24.00171,1550,10
0.0001,0.3001609,24.00171,24.00171,1550,10
0.0001025,0.3001609,24.00171,24.00171,1550,10
0.000105,0.3001609,24.00171,24.00171,1550,10
0.0001075,0.4053563,24.00171,24.00171,1550,10
0.00011,0.4053563,24.00171,24.00171,1550,10
0.0001125,0.4053563,24.00171,24.00171,1550,10
0.000115,0.5084023,24.00171,24.00171,1550,10
0.0001175,0.5084023,24.00171,24.00171,1550,10
0.00012,0.5084023,24.00171,24.00171,1550,10
0.0001225,0.3044598,24.00171,24.00171,1550,10
0.000125,0.3044598,24.00171,24.00171,1550,10
0.0001275,0.3044598,24.00171,24.00171,1550,10
0.00013,0.3756437,24.00171,24.00171,1550,10
0.0001325,0.3756437,24.00171,24.00171,1550,10
0.000135,0.3756437,24.00171,24.00171,1550,10
0.0001375,0.5134597,24.00171,24.00171,1550,10
0.00014,0.5134597,24.00171,24.00171,1550,10
0.0001425,0.5134597,24.00171,24.00171,1550,10
0.000145,0.3267126,24.00171,24.00171,1550,10
0.0001475,0.3267126,24.00171,24.00171,1550,10
0.00015,0.3267126,24.00171,24.00171,1550,10
0.0001525,0.3482069,24.00171,24.00171,1550,10
0.000155,0.3482069,24.00171,24.00171,1550,10
0.0001575,0.3482069,24.00171,24.00171,1550,10
0.00016,0.5192759,24.00171,24.00171,1550,10
0.0001625,0.5192759,24.00171,24.00171,1550,10
0.000165,0.5192759,24.00171,24.00171,1550,10
0.0001675,0.3574368,24.00171,24.00171,1550,10
0.00017,0.3574368,24.00171,24.00171,1550,10
0.0001725,0.4678161,24.00171,24.00171,1550,10
0.000175,0.8578735,24.00171,24.00171,1200,10
0.0001775,0.8578735,24.00171,24.00171,1200,10
0.00018,0.8578735,24.00171,24.00171,1200,10
0.0001825,0.7064023,24.00171,24.00171,1200,10
0.000185,0.7064023,24.00171,24.00171,1200,10
0.0001875,0.7064023,24.00171,24.00171,1200,10
0.00019,0.8794943,24.00171,24.00171,1200,10
0.0001925,0.8794943,24.00171,24.00171,1200,10
0.000195,0.8794943,24.00171,24.00171,1200,10
