reading,voltage,LED_temp,photo_temp,mode,concentration
0.0,0.04463218,24.21141,24.14151,none,20
2.5e-06,0.04463218,24.21141,24.14151,none,20
5e-06,0.06132184,24.21141,24.14151,none,20
7.5e-06,0.06132184,24.21141,24.14151,none,20
1e-05,0.06132184,24.21141,24.14151,none,20
1.25e-05,0.05070115,24.21141,24.14151,none,20
1.5e-05,0.06713793,24.21141,24.14151,none,20
1.75e-05,0.06713793,24.21141,24.14151,none,20
2e-05,0.06713793,24.21141,24.14151,none,20
2.25e-05,0.04703448,24.21141,24.14151,none,20
2.5e-05,0.04703448,24.21141,24.14151,none,20
2.75e-05,0.06865517,24.21141,24.14151,none,20
3e-05,0.06865517,24.21141,24.14151,none,20
3.25e-05,0.04501149,24.21141,24.14151,none,20
3.5e-05,0.04501149,24.21141,24.14151,none,20
3.75e-05,0.06966666,24.21141,24.14151,none,20
4e-05,0.06966666,24.21141,24.14151,none,20
4.25e-05,0.04463218,24.21141,24.14151,none,20
4.5e-05,0.07181609,24.21141,24.14151,none,20
4.75e-05,0.07181609,24.21141,24.14151,none,20
5e-05,0.3253218,24.28131,24.00171,1550,20
5.25e-05,0.3253218,24.28131,24.00171,1550,20
5.5e-05,0.3253218,24.28131,24.00171,1550,20
5.75e-05,0.2517356,24.28131,24.00171,1550,20
6e-05,0.2517356,24.28131,24.00171,1550,20
6.25e-05,0.2517356,24.28131,24.00171,1550,20
6.5e-05,0.4531494,24.28131,24.00171,1550,20
6.75e-05,0.4531494,24.28131,24.00171,1550,20
7e-05,0.4531494,24.28131,24.00171,1550,20
7.25e-05,0.4532759,24.28131,24.00171,1550,20
7.5e-05,0.4532759,24.28131,24.00171,1550,20
7.75e-05,0.4532759,24.28131,24.00171,1550,20
8e-05,0.2518621,24.28131,24.00171,1550,20
8.25e-05,0.2518621,24.28131,24.00171,1550,20
8.5e-05,0.2518621,24.28131,24.00171,1550,20
8.75e-05,0.4140804,24.28131,24.00171,1550,20
9e-05,0.4140804,24.28131,24.00171,1550,20
9.25e-05,0.3182414,24.28131,24.00171,1550,20
9.500001e-05,0.3182414,24.28131,24.00171,1550,20
9.75e-05,0.3182414,24.28131,24.00171,1550,20
0.0001,0.2863793,24.28131,24.00171,1550,20
