reading,voltage,LED_temp,photo_temp,mode,concentration
0.0,0.06068965,24.00169,24.00171,none,0
2.5e-06,0.06068965,24.00169,24.00171,none,0
5e-06,0.06625288,24.00169,24.00171,none,0
7.5e-06,0.06625288,24.00169,24.00171,none,0
1e-05,0.06625288,24.00169,24.00171,none,0
1.25e-05,0.04437931,24.00169,24.00171,none,0
1.5e-05,0.06587356,24.00169,24.00171,none,0
1.75e-05,0.06587356,24.00169,24.00171,none,0
2e-05,0.06587356,24.00169,24.00171,none,0
2.25e-05,0.04741379,24.00169,24.00171,none,0
2.5e-05,0.04741379,24.00169,24.00171,none,0
2.75e-05,0.06056321,24.00169,24.00171,none,0
3e-05,0.06056321,24.00169,24.00171,none,0
3.25e-05,0.05424138,24.00169,24.00171,none,0
3.5e-05,0.05424138,24.00169,24.00171,none,0
3.75e-05,0.05386207,24.00169,24.00171,none,0
4e-05,0.05386207,24.00169,24.00171,none,0
4.25e-05,0.05904598,24.00169,24.00171,none,0
4.5e-05,0.05044827,24.00169,24.00171,none,0
4.75e-05,0.05044827,24.00169,24.00171,none,0
5e-05,0.5202873,24.14151,24.00171,1550,0
5.25e-05,0.5202873,24.14151,24.00171,1550,0
5.5e-05,0.5202873,24.14151,24.00171,1550,0
5.75e-05,0.5467126,24.14151,24.00171,1550,0
6e-05,0.5467126,24.14151,24.00171,1550,0
6.25e-05,0.5467126,24.14151,24.00171,1550,0
6.5e-05,0.5704827,24.14151,24.00171,1550,0
6.75e-05,0.5704827,24.14151,24.00171,1550,0
7e-05,0.5704827,24.14151,24.00171,1550,0
7.25e-05,0.7563448,24.14151,24.00171,1550,0
7.5e-05,0.7563448,24.14151,24.00171,1550,0
7.75e-05,0.7563448,24.14151,24.00171,1550,0
8e-05,0.5862873,24.14151,24.00171,1550,0
8.25e-05,0.5862873,24.14151,24.00171,1550,0
8.5e-05,0.5862873,24.14151,24.00171,1550,0
8.75e-05,0.5483563,24.14151,24.00171,1550,0
9e-05,0.5483563,24.14151,24.00171,1550,0
9.25e-05,0.7100689,24.14151,24.00171,1550,0
9.500001e-05,0.7100689,24.14151,24.00171,1550,0
9.75e-05,0.7100689,24.14151,24.00171,1550,0
0.0001,0.5163678,24.14151,24.00171,1550,0
0.0001025,0.5163678,24.14151,24.00171,1550,0
0.000105,0.5163678,24.14151,24.00171,1550,0
0.0001075,0.6577241,24.14151,24.00171,1550,0
0.00011,0.6577241,24.14151,24.00171,1550,0
0.0001125,0.6577241,24.14151,24.00171,1550,0
0.000115,0.7325747,24.14151,24.00171,1550,0
0.0001175,0.7325747,24.14151,24.00171,1550,0
0.00012,0.7325747,24.14151,24.00171,1550,0
0.0001225,0.5134597,24.14151,24.00171,1550,0
0.000125,0.5134597,24.14151,24.00171,1550,0
0.0001275,0.5134597,24.14151,24.00171,1550,0
0.00013,0.6301609,24.14151,24.00171,1550,0
0.0001325,0.6301609,24.14151,24.00171,1550,0
0.000135,0.6301609,24.14151,24.00171,1550,0
0.0001375,0.7382644,24.14151,24.00171,1550,0
0.00014,0.7382644,24.14151,24.00171,1550,0
0.0001425,0.7382644,24.14151,24.00171,1550,0
0.000145,0.5278736,24.14151,24.00171,1550,0
0.0001475,0.5278736,24.14151,24.00171,1550,0
0.00015,0.5278736,24.14151,24.00171,1550,0
0.0001525,0.5946322,24.14151,24.00171,1550,0
0.000155,0.5946322,24.14151,24.00171,1550,0
0.0001575,0.5946322,24.14151,24.00171,1550,0
0.00016,0.7509081,24.14151,24.00171,1550,0
0.0001625,0.7509081,24.14151,24.00171,1550,0
0.000165,0.7509081,24.14151,24.00171,1550,0
0.0001675,0.5481034,24.14151,24.00171,1550,0
