reading,voltage,LED_temp,photo_temp,mode,concentration
0.0,0.05360919,23.72198,23.58206,none,30
2.5e-06,0.05360919,23.72198,23.58206,none,30
5e-06,0.05310345,23.72198,23.58206,none,30
7.5e-06,0.05310345,23.72198,23.58206,none,30
1e-05,0.05310345,23.72198,23.58206,none,30
1.25e-05,0.05322989,23.72198,23.58206,none,30
1.5e-05,0.05272413,23.72198,23.58206,none,30
1.75e-05,0.05272413,23.72198,23.58206,none,30
2e-05,0.05272413,23.72198,23.58206,none,30
2.25e-05,0.05348276,23.72198,23.58206,none,30
2.5e-05,0.05348276,23.72198,23.58206,none,30
2.75e-05,0.05297701,23.72198,23.58206,none,30
3e-05,0.05297701,23.72198,23.58206,none,30
3.25e-05,0.05335632,23.72198,23.58206,none,30
3.5e-05,0.05335632,23.72198,23.58206,none,30
3.75e-05,0.05310345,23.72198,23.58206,none,30
4e-05,0.05310345,23.72198,23.58206,none,30
4.25e-05,0.05322989,23.72198,23.58206,none,30
4.5e-05,0.05310345,23.72198,23.58206,none,30
4.75e-05,0.05310345,23.72198,23.58206,none,30
5e-05,0.7353563,23.72198,23.44214,1550,30
5.25e-05,0.7353563,23.72198,23.44214,1550,30
5.5e-05,0.7353563,23.72198,23.44214,1550,30
5.75e-05,0.7418046,23.72198,23.44214,1550,30
6e-05,0.7418046,23.72198,23.44214,1550,30
6.25e-05,0.7418046,23.72198,23.44214,1550,30
6.5e-05,0.7371264,23.72198,23.44214,1550,30
6.75e-05,0.7371264,23.72198,23.44214,1550,30
7e-05,0.7371264,23.72198,23.44214,1550,30
7.25e-05,0.7366207,23.72198,23.44214,1550,30
7.5e-05,0.7366207,23.72198,23.44214,1550,30
7.75e-05,0.7366207,23.72198,23.44214,1550,30
8e-05,0.7402874,23.72198,23.44214,1550,30
8.25e-05,0.7402874,23.72198,23.44214,1550,30
8.5e-05,0.7402874,23.72198,23.44214,1550,30
8.75e-05,0.7316896,23.72198,23.44214,1550,30
9e-05,0.7316896,23.72198,23.44214,1550,30
9.25e-05,0.7305517,23.72198,23.44214,1550,30
9.500001e-05,0.7305517,23.72198,23.44214,1550,30
9.75e-05,0.7305517,23.72198,23.44214,1550,30
0.0001,0.7302989,23.72198,23.44214,1550,30
0.0001025,0.7302989,23.72198,23.44214,1550,30
0.000105,0.7302989,23.72198,23.44214,1550,30
0.0001075,0.7171494,23.72198,23.44214,1550,30
0.00011,0.7171494,23.72198,23.44214,1550,30
0.0001125,0.7171494,23.72198,23.44214,1550,30
0.000115,0.7248621,23.72198,23.44214,1550,30
0.0001175,0.7248621,23.72198,23.44214,1550,30
0.00012,0.7248621,23.72198,23.44214,1550,30
0.0001225,0.7182874,23.72198,23.44214,1550,30
0.000125,0.7182874,23.72198,23.44214,1550,30
0.0001275,0.7182874,23.72198,23.44214,1550,30
0.00013,0.7184138,23.72198,23.44214,1550,30
0.0001325,0.7184138,23.72198,23.44214,1550,30
0.000135,0.7184138,23.72198,23.44214,1550,30
0.0001375,0.7158851,23.72198,23.44214,1550,30
0.00014,0.7158851,23.72198,23.44214,1550,30
0.0001425,0.7158851,23.72198,23.44214,1550,30
0.000145,0.723977,23.72198,23.44214,1550,30
0.0001475,0.723977,23.72198,23.44214,1550,30
0.00015,0.723977,23.72198,23.44214,1550,30
0.0001525,0.7115862,23.72198,23.44214,1550,30
0.000155,0.7115862,23.72198,23.44214,1550,30
0.0001575,0.7115862,23.72198,23.44214,1550,30
0.00016,0.7201839,23.72198,23.44214,1550,30
0.0001625,0.7201839,23.72198,23.44214,1550,30
0.000165,0.7201839,23.72198,23.44214,1550,30
0.0001675,0.7175287,23.72198,23.44214,1550,30
0.00017,0.7175287,23.72198,23.44214,1550,30
0.0001725,0.7174023,23.72198,23.44214,1550,30
0.000175,1.50131,23.72198,23.44214,1200,30
0.0001775,1.50131,23.72198,23.44214,1200,30
0.00018,1.50131,23.72198,23.44214,1200,30
0.0001825,1.503713,23.72198,23.44214,1200,30
0.000185,1.503713,23.72198,23.44214,1200,30
0.0001875,1.503713,23.72198,23.44214,1200,30
0.00019,1.507,23.72198,23.44214,1200,30
0.0001925,1.507,23.72198,23.44214,1200,30
0.000195,1.507,23.72198,23.44214,1200,30
0.0001975,1.504977,23.72198,23.44214,1200,30
0.0002,1.504977,23.72198,23.44214,1200,30
0.0002025,1.504977,23.72198,23.44214,1200,30
0.000205,1.500425,23.72198,23.44214,1200,30
0.0002075,1.500425,23.72198,23.44214,1200,30
0.00021,1.500425,23.72198,23.44214,1200,30
0.0002125,1.508391,23.72198,23.44214,1200,30
0.000215,1.508391,23.72198,23.44214,1200,30
0.0002175,1.508391,23.72198,23.44214,1200,30
0.00022,1.50169,23.72198,23.44214,1200,30
0.0002225,1.50169,23.72198,23.44214,1200,30
0.000225,1.50169,23.72198,23.44214,1200,30
0.0002275,1.50131,23.72198,23.44214,1200,30
0.00023,1.50131,23.72198,23.44214,1200,30
0.0002325,1.50131,23.72198,23.44214,1200,30
0.000235,1.50346,23.72198,23.44214,1200,30
0.0002375,1.50346,23.72198,23.44214,1200,30
0.00024,1.50346,23.72198,23.44214,1200,30
0.0002425,1.504345,23.72198,23.44214,1200,30
0.000245,1.504345,23.72198,23.44214,1200,30
0.0002475,1.504345,23.72198,23.44214,1200,30
0.00025,1.496759,23.72198,23.44214,1200,30
0.0002525,1.496759,23.72198,23.44214,1200,30
0.000255,1.496759,23.72198,23.44214,1200,30
0.0002575,1.504977,23.72198,23.44214,1200,30
0.00026,1.504977,23.72198,23.44214,1200,30
0.0002625,1.504977,23.72198,23.44214,1200,30
0.000265,1.49992,23.72198,23.44214,1200,30
0.0002675,1.49992,23.72198,23.44214,1200,30
0.00027,1.49992,23.72198,23.44214,1200,30
0.0002725,1.498402,23.72198,23.44214,1200,30
0.000275,1.498402,23.72198,23.44214,1200,30
0.0002775,1.498402,23.72198,23.44214,1200,30
0.00028,1.498402,23.72198,23.44214,1200,30
0.0002825,1.498402,23.72198,23.44214,1200,30
0.000285,1.498402,23.72198,23.44214,1200,30
0.0002875,1.503333,23.72198,23.44214,1200,30
