reading,voltage,LED_temp,photo_temp,mode,concentration
0.0,0.0525977,24.28128,23.44214,none,50
2.5e-06,0.0525977,24.28128,23.44214,none,50
5e-06,0.0515862,24.28128,23.44214,none,50
7.5e-06,0.0515862,24.28128,23.44214,none,50
1e-05,0.0515862,24.28128,23.44214,none,50
1.25e-05,0.05348276,24.28128,23.44214,none,50
1.5e-05,0.05171265,24.28128,23.44214,none,50
1.75e-05,0.05171265,24.28128,23.44214,none,50
2e-05,0.05171265,24.28128,23.44214,none,50
2.25e-05,0.05322989,24.28128,23.44214,none,50
2.5e-05,0.05322989,24.28128,23.44214,none,50
2.75e-05,0.05221839,24.28128,23.44214,none,50
3e-05,0.05221839,24.28128,23.44214,none,50
3.25e-05,0.0525977,24.28128,23.44214,none,50
3.5e-05,0.0525977,24.28128,23.44214,none,50
3.75e-05,0.05272413,24.28128,23.44214,none,50
4e-05,0.05272413,24.28128,23.44214,none,50
4.25e-05,0.05247126,24.28128,23.44214,none,50
4.5e-05,0.05285057,24.28128,23.44214,none,50
4.75e-05,0.05285057,24.28128,23.44214,none,50
5e-05,0.851046,24.00171,23.30215,1550,50
5.25e-05,0.851046,24.00171,23.30215,1550,50
5.5e-05,0.851046,24.00171,23.30215,1550,50
5.75e-05,0.8456091,24.00171,23.30215,1550,50
6e-05,0.8456091,24.00171,23.30215,1550,50
6.25e-05,0.8456091,24.00171,23.30215,1550,50
6.5e-05,0.8443448,24.00171,23.30215,1550,50
6.75e-05,0.8443448,24.00171,23.30215,1550,50
7e-05,0.8443448,24.00171,23.30215,1550,50
7.25e-05,0.8301839,24.00171,23.30215,1550,50
7.5e-05,0.8301839,24.00171,23.30215,1550,50
7.75e-05,0.8301839,24.00171,23.30215,1550,50
8e-05,0.8396667,24.00171,23.30215,1550,50
8.25e-05,0.8396667,24.00171,23.30215,1550,50
8.5e-05,0.8396667,24.00171,23.30215,1550,50
8.75e-05,0.8486437,24.00171,23.30215,1550,50
9e-05,0.8486437,24.00171,23.30215,1550,50
9.25e-05,0.8325862,24.00171,23.30215,1550,50
9.500001e-05,0.8325862,24.00171,23.30215,1550,50
9.75e-05,0.8325862,24.00171,23.30215,1550,50
0.0001,0.8469999,24.00171,23.30215,1550,50
0.0001025,0.8469999,24.00171,23.30215,1550,50
0.000105,0.8469999,24.00171,23.30215,1550,50
0.0001075,0.8428276,24.00171,23.30215,1550,50
0.00011,0.8428276,24.00171,23.30215,1550,50
0.0001125,0.8428276,24.00171,23.30215,1550,50
0.000115,0.8274023,24.00171,23.30215,1550,50
0.0001175,0.8274023,24.00171,23.30215,1550,50
0.00012,0.8274023,24.00171,23.30215,1550,50
0.0001225,0.8486437,24.00171,23.30215,1550,50
0.000125,0.8486437,24.00171,23.30215,1550,50
0.0001275,0.8486437,24.00171,23.30215,1550,50
0.00013,0.8415632,24.00171,23.30215,1550,50
0.0001325,0.8415632,24.00171,23.30215,1550,50
0.000135,0.8415632,24.00171,23.30215,1550,50
0.0001375,0.8310689,24.00171,23.30215,1550,50
0.00014,0.8310689,24.00171,23.30215,1550,50
0.0001425,0.8310689,24.00171,23.30215,1550,50
0.000145,0.8401724,24.00171,23.30215,1550,50
0.0001475,0.8401724,24.00171,23.30215,1550,50
0.00015,0.8401724,24.00171,23.30215,1550,50
0.0001525,0.8483908,24.00171,23.30215,1550,50
0.000155,0.8483908,24.00171,23.30215,1550,50
0.0001575,0.8483908,24.00171,23.30215,1550,50
0.00016,0.8255056,24.00171,23.30215,1550,50
0.0001625,0.8255056,24.00171,23.30215,1550,50
0.000165,0.8255056,24.00171,23.30215,1550,50
0.0001675,0.8416897,24.00171,23.30215,1550,50
0.00017,0.8416897,24.00171,23.30215,1550,50
0.0001725,0.8347357,24.00171,23.30215,1550,50
0.000175,0.8925172,24.56085,23.44214,1200,50
0.0001775,0.8925172,24.56085,23.44214,1200,50
0.00018,0.8925172,24.56085,23.44214,1200,50
0.0001825,0.9007357,24.56085,23.44214,1200,50
0.000185,0.9007357,24.56085,23.44214,1200,50
0.0001875,0.9007357,24.56085,23.44214,1200,50
0.00019,0.8911264,24.56085,23.44214,1200,50
0.0001925,0.8911264,24.56085,23.44214,1200,50
0.000195,0.8911264,24.56085,23.44214,1200,50
0.0001975,0.8992184,24.56085,23.44214,1200,50
0.0002,0.8992184,24.56085,23.44214,1200,50
0.0002025,0.8992184,24.56085,23.44214,1200,50
0.000205,0.9028851,24.56085,23.44214,1200,50
0.0002075,0.9028851,24.56085,23.44214,1200,50
0.00021,0.9028851,24.56085,23.44214,1200,50
0.0002125,0.8865746,24.56085,23.44214,1200,50
0.000215,0.8865746,24.56085,23.44214,1200,50
0.0002175,0.8865746,24.56085,23.44214,1200,50
0.00022,0.8990919,24.56085,23.44214,1200,50
0.0002225,0.8990919,24.56085,23.44214,1200,50
0.000225,0.8990919,24.56085,23.44214,1200,50
0.0002275,0.9045287,24.56085,23.44214,1200,50
0.00023,0.9045287,24.56085,23.44214,1200,50
0.0002325,0.9045287,24.56085,23.44214,1200,50
0.000235,0.8922644,24.56085,23.44214,1200,50
0.0002375,0.8922644,24.56085,23.44214,1200,50
0.00024,0.8922644,24.56085,23.44214,1200,50
0.0002425,0.8915057,24.56085,23.44214,1200,50
0.000245,0.8915057,24.56085,23.44214,1200,50
0.0002475,0.8915057,24.56085,23.44214,1200,50
0.00025,0.9090804,24.56085,23.44214,1200,50
0.0002525,0.9090804,24.56085,23.44214,1200,50
0.000255,0.9090804,24.56085,23.44214,1200,50
0.0002575,0.8907471,24.56085,23.44214,1200,50
0.00026,0.8907471,24.56085,23.44214,1200,50
0.0002625,0.8907471,24.56085,23.44214,1200,50
0.000265,0.8928966,24.56085,23.44214,1200,50
0.0002675,0.8928966,24.56085,23.44214,1200,50
0.00027,0.8928966,24.56085,23.44214,1200,50
0.0002725,0.9041494,24.56085,23.44214,1200,50
0.000275,0.9041494,24.56085,23.44214,1200,50
0.0002775,0.9041494,24.56085,23.44214,1200,50
0.00028,0.8989655,24.56085,23.44214,1200,50
0.0002825,0.8989655,24.56085,23.44214,1200,50
0.000285,0.8989655,24.56085,23.44214,1200,50
0.0002875,0.8856896,24.56085,23.44214,1200,50
0.00029,0.8856896,24.56085,23.44214,1200,50
0.0002925,0.8856896,24.56085,23.44214,1200,50
0.000295,0.9079425,24.56085,23.44214,1200,50
