reading,voltage,LED_temp,photo_temp,mode,concentration
0.0,0.05348276,23.44211,23.16214,none,0
2.5e-06,0.05348276,23.44211,23.16214,none,0
5e-06,0.05373563,23.44211,23.16214,none,0
7.5e-06,0.05373563,23.44211,23.16214,none,0
1e-05,0.05373563,23.44211,23.16214,none,0
1.25e-05,0.0525977,23.44211,23.16214,none,0
1.5e-05,0.05373563,23.44211,23.16214,none,0
1.75e-05,0.05373563,23.44211,23.16214,none,0
2e-05,0.05373563,23.44211,23.16214,none,0
2.25e-05,0.05322989,23.44211,23.16214,none,0
2.5e-05,0.05322989,23.44211,23.16214,none,0
2.75e-05,0.05386207,23.44211,23.16214,none,0
3e-05,0.05386207,23.44211,23.16214,none,0
3.25e-05,0.05247126,23.44211,23.16214,none,0
3.5e-05,0.05247126,23.44211,23.16214,none,0
3.75e-05,0.0539885,23.44211,23.16214,none,0
4e-05,0.0539885,23.44211,23.16214,none,0
4.25e-05,0.05247126,23.44211,23.16214,none,0
4.5e-05,0.05247126,23.44211,23.16214,none,0
4.75e-05,0.05373563,23.44211,23.16214,none,0
5e-05,1.104552,23.44214,23.16214,1550,0
5.25e-05,1.104552,23.44214,23.16214,1550,0
5.5e-05,1.104552,23.44214,23.16214,1550,0
5.75e-05,1.103034,23.44214,23.16214,1550,0
6e-05,1.103034,23.44214,23.16214,1550,0
6.25e-05,1.103034,23.44214,23.16214,1550,0
6.5e-05,1.11808,23.44214,23.16214,1550,0
6.75e-05,1.11808,23.44214,23.16214,1550,0
7e-05,1.11808,23.44214,23.16214,1550,0
7.25e-05,1.124402,23.44214,23.16214,1550,0
7.5e-05,1.124402,23.44214,23.16214,1550,0
7.75e-05,1.124402,23.44214,23.16214,1550,0
8e-05,1.102782,23.44214,23.16214,1550,0
8.25e-05,1.102782,23.44214,23.16214,1550,0
8.5e-05,1.102782,23.44214,23.16214,1550,0
8.75e-05,1.115552,23.44214,23.16214,1550,0
9e-05,1.115552,23.44214,23.16214,1550,0
9.25e-05,1.108598,23.44214,23.16214,1550,0
9.500001e-05,1.108598,23.44214,23.16214,1550,0
9.75e-05,1.108598,23.44214,23.16214,1550,0
0.0001,1.105437,23.44214,23.16214,1550,0
0.0001025,1.105437,23.44214,23.16214,1550,0
0.000105,1.105437,23.44214,23.16214,1550,0
0.0001075,1.119724,23.44214,23.16214,1550,0
0.00011,1.119724,23.44214,23.16214,1550,0
0.0001125,1.119724,23.44214,23.16214,1550,0
0.000115,1.118586,23.44214,23.16214,1550,0
0.0001175,1.118586,23.44214,23.16214,1550,0
0.00012,1.118586,23.44214,23.16214,1550,0
0.0001225,1.097598,23.44214,23.16214,1550,0
0.000125,1.097598,23.44214,23.16214,1550,0
0.0001275,1.097598,23.44214,23.16214,1550,0
0.00013,1.12377,23.44214,23.16214,1550,0
0.0001325,1.12377,23.44214,23.16214,1550,0
0.000135,1.12377,23.44214,23.16214,1550,0
0.0001375,1.115678,23.44214,23.16214,1550,0
0.00014,1.115678,23.44214,23.16214,1550,0
0.0001425,1.115678,23.44214,23.16214,1550,0
0.000145,1.10392,23.44214,23.16214,1550,0
0.0001475,1.10392,23.44214,23.16214,1550,0
0.00015,1.10392,23.44214,23.16214,1550,0
0.0001525,1.113276,23.44214,23.16214,1550,0
0.000155,1.113276,23.44214,23.16214,1550,0
0.0001575,1.113276,23.44214,23.16214,1550,0
0.00016,1.124402,23.44214,23.16214,1550,0
0.0001625,1.124402,23.44214,23.16214,1550,0
0.000165,1.124402,23.44214,23.16214,1550,0
0.0001675,1.097851,23.44214,23.16214,1550,0
0.00017,1.097851,23.44214,23.16214,1550,0
0.0001725,1.126299,23.44214,23.16214,1550,0
0.000175,1.242874,23.58206,23.16214,1200,0
0.0001775,1.242874,23.58206,23.16214,1200,0
0.00018,1.242874,23.58206,23.16214,1200,0
0.0001825,1.242368,23.58206,23.16214,1200,0
0.000185,1.242368,23.58206,23.16214,1200,0
0.0001875,1.242368,23.58206,23.16214,1200,0
0.00019,1.238575,23.58206,23.16214,1200,0
0.0001925,1.238575,23.58206,23.16214,1200,0
0.000195,1.238575,23.58206,23.16214,1200,0
0.0001975,1.223402,23.58206,23.16214,1200,0
0.0002,1.223402,23.58206,23.16214,1200,0
0.0002025,1.223402,23.58206,23.16214,1200,0
0.000205,1.23554,23.58206,23.16214,1200,0
0.0002075,1.23554,23.58206,23.16214,1200,0
0.00021,1.23554,23.58206,23.16214,1200,0
0.0002125,1.243759,23.58206,23.16214,1200,0
0.000215,1.243759,23.58206,23.16214,1200,0
0.0002175,1.243759,23.58206,23.16214,1200,0
0.00022,1.219356,23.58206,23.16214,1200,0
0.0002225,1.219356,23.58206,23.16214,1200,0
0.000225,1.219356,23.58206,23.16214,1200,0
0.0002275,1.234655,23.58206,23.16214,1200,0
0.00023,1.234655,23.58206,23.16214,1200,0
0.0002325,1.234655,23.58206,23.16214,1200,0
0.000235,1.240724,23.58206,23.16214,1200,0
0.0002375,1.240724,23.58206,23.16214,1200,0
0.00024,1.240724,23.58206,23.16214,1200,0
0.0002425,1.225299,23.58206,23.16214,1200,0
