reading,voltage,LED_temp,photo_temp,mode,concentration
0.0,0.05424138,24.77037,23.16214,none,100
2.5e-06,0.05424138,24.77037,23.16214,none,100
5e-06,0.05348276,24.77037,23.16214,none,100
7.5e-06,0.05348276,24.77037,23.16214,none,100
1e-05,0.05348276,24.77037,23.16214,none,100
1.25e-05,0.05360919,24.77037,23.16214,none,100
1.5e-05,0.05322989,24.77037,23.16214,none,100
1.75e-05,0.05322989,24.77037,23.16214,none,100
2e-05,0.05322989,24.77037,23.16214,none,100
2.25e-05,0.05386207,24.77037,23.16214,none,100
2.5e-05,0.05386207,24.77037,23.16214,none,100
2.75e-05,0.05310345,24.77037,23.16214,none,100
3e-05,0.05310345,24.77037,23.16214,none,100
3.25e-05,0.05411494,24.77037,23.16214,none,100
3.5e-05,0.05411494,24.77037,23.16214,none,100
3.75e-05,0.05272413,24.77037,23.16214,none,100
4e-05,0.05272413,24.77037,23.16214,none,100
4.25e-05,0.05449425,24.77037,23.16214,none,100
4.5e-05,0.05234482,24.77037,23.16214,none,100
4.75e-05,0.05234482,24.77037,23.16214,none,100
5e-05,0.814885,24.42108,23.16214,1550,100
5.25e-05,0.814885,24.42108,23.16214,1550,100
5.5e-05,0.814885,24.42108,23.16214,1550,100
5.75e-05,0.8247472,24.42108,23.16214,1550,100
6e-05,0.8247472,24.42108,23.16214,1550,100
6.25e-05,0.8247472,24.42108,23.16214,1550,100
6.5e-05,0.8089425,24.42108,23.16214,1550,100
6.75e-05,0.8089425,24.42108,23.16214,1550,100
7e-05,0.8089425,24.42108,23.16214,1550,100
7.25e-05,0.8146322,24.42108,23.16214,1550,100
7.5e-05,0.8146322,24.42108,23.16214,1550,100
7.75e-05,0.8146322,24.42108,23.16214,1550,100
8e-05,0.8310689,24.42108,23.16214,1550,100
8.25e-05,0.8310689,24.42108,23.16214,1550,100
8.5e-05,0.8310689,24.42108,23.16214,1550,100
8.75e-05,0.8051494,24.42108,23.16214,1550,100
9e-05,0.8051494,24.42108,23.16214,1550,100
9.25e-05,0.8301839,24.42108,23.16214,1550,100
9.500001e-05,0.8301839,24.42108,23.16214,1550,100
9.75e-05,0.8301839,24.42108,23.16214,1550,100
0.0001,0.8184253,24.42108,23.16214,1550,100
0.0001025,0.8184253,24.42108,23.16214,1550,100
0.000105,0.8184253,24.42108,23.16214,1550,100
0.0001075,0.8080574,24.42108,23.16214,1550,100
0.00011,0.8080574,24.42108,23.16214,1550,100
0.0001125,0.8080574,24.42108,23.16214,1550,100
0.000115,0.8222183,24.42108,23.16214,1550,100
0.0001175,0.8222183,24.42108,23.16214,1550,100
0.00012,0.8222183,24.42108,23.16214,1550,100
0.0001225,0.8266437,24.42108,23.16214,1550,100
0.000125,0.8266437,24.42108,23.16214,1550,100
0.0001275,0.8266437,24.42108,23.16214,1550,100
0.00013,0.8028735,24.42108,23.16214,1550,100
0.0001325,0.8028735,24.42108,23.16214,1550,100
0.000135,0.8028735,24.42108,23.16214,1550,100
0.0001375,0.8227242,24.42108,23.16214,1550,100
0.00014,0.8227242,24.42108,23.16214,1550,100
0.0001425,0.8227242,24.42108,23.16214,1550,100
0.000145,0.8243678,24.42108,23.16214,1550,100
0.0001475,0.8243678,24.42108,23.16214,1550,100
0.00015,0.8243678,24.42108,23.16214,1550,100
0.0001525,0.8080574,24.42108,23.16214,1550,100
0.000155,0.8080574,24.42108,23.16214,1550,100
0.0001575,0.8080574,24.42108,23.16214,1550,100
0.00016,0.8137471,24.42108,23.16214,1550,100
0.0001625,0.8137471,24.42108,23.16214,1550,100
0.000165,0.8137471,24.42108,23.16214,1550,100
0.0001675,0.8301839,24.42108,23.16214,1550,100
0.00017,0.8301839,24.42108,23.16214,1550,100
0.0001725,0.8088161,24.42108,23.16214,1550,100
0.000175,0.7627931,25.11966,23.16214,1200,100
0.0001775,0.7627931,25.11966,23.16214,1200,100
0.00018,0.7627931,25.11966,23.16214,1200,100
0.0001825,0.7568505,25.11966,23.16214,1200,100
0.000185,0.7568505,25.11966,23.16214,1200,100
0.0001875,0.7568505,25.11966,23.16214,1200,100
0.00019,0.7777126,25.11966,23.16214,1200,100
0.0001925,0.7777126,25.11966,23.16214,1200,100
0.000195,0.7777126,25.11966,23.16214,1200,100
0.0001975,0.7797356,25.11966,23.16214,1200,100
0.0002,0.7797356,25.11966,23.16214,1200,100
0.0002025,0.7797356,25.11966,23.16214,1200,100
0.000205,0.7641839,25.11966,23.16214,1200,100
0.0002075,0.7641839,25.11966,23.16214,1200,100
0.00021,0.7641839,25.11966,23.16214,1200,100
0.0002125,0.7672184,25.11966,23.16214,1200,100
0.000215,0.7672184,25.11966,23.16214,1200,100
0.0002175,0.7672184,25.11966,23.16214,1200,100
0.00022,0.7861839,25.11966,23.16214,1200,100
0.0002225,0.7861839,25.11966,23.16214,1200,100
0.000225,0.7861839,25.11966,23.16214,1200,100
0.0002275,0.7620345,25.11966,23.16214,1200,100
0.00023,0.7620345,25.11966,23.16214,1200,100
0.0002325,0.7620345,25.11966,23.16214,1200,100
0.000235,0.7682299,25.11966,23.16214,1200,100
0.0002375,0.7682299,25.11966,23.16214,1200,100
0.00024,0.7682299,25.11966,23.16214,1200,100
0.0002425,0.7820115,25.11966,23.16214,1200,100
0.000245,0.7820115,25.11966,23.16214,1200,100
0.0002475,0.7820115,25.11966,23.16214,1200,100
0.00025,0.7707586,25.11966,23.16214,1200,100
0.0002525,0.7707586,25.11966,23.16214,1200,100
0.000255,0.7707586,25.11966,23.16214,1200,100
0.0002575,0.7608966,25.11966,23.16214,1200,100
0.00026,0.7608966,25.11966,23.16214,1200,100
0.0002625,0.7608966,25.11966,23.16214,1200,100
0.000265,0.7859311,25.11966,23.16214,1200,100
0.0002675,0.7859311,25.11966,23.16214,1200,100
0.00027,0.7859311,25.11966,23.16214,1200,100
0.0002725,0.772023,25.11966,23.16214,1200,100
0.000275,0.772023,25.11966,23.16214,1200,100
0.0002775,0.772023,25.11966,23.16214,1200,100
0.00028,0.7629195,25.11966,23.16214,1200,100
0.0002825,0.7629195,25.11966,23.16214,1200,100
0.000285,0.7629195,25.11966,23.16214,1200,100
0.0002875,0.7802414,25.11966,23.16214,1200,100
0.00029,0.7802414,25.11966,23.16214,1200,100
0.0002925,0.7802414,25.11966,23.16214,1200,100
0.000295,0.7797356,25.11966,23.16214,1200,100
0.0002975,0.7797356,25.11966,23.16214,1200,100
0.0003,1.592724,24.77037,23.16214,both,100
0.0003025,1.592724,24.77037,23.16214,both,100
0.000305,1.592724,24.77037,23.16214,both,100
0.0003075,1.589942,24.77037,23.16214,both,100
0.00031,1.589942,24.77037,23.16214,both,100
0.0003125,1.579195,24.77037,23.16214,both,100
0.0003150001,1.579195,24.77037,23.16214,both,100
0.0003175,1.593103,24.77037,23.16214,both,100
0.00032,1.593103,24.77037,23.16214,both,100
0.0003225,1.57692,24.77037,23.16214,both,100
0.000325,1.59108,24.77037,23.16214,both,100
0.0003275,1.59108,24.77037,23.16214,both,100
0.00033,1.59108,24.77037,23.16214,both,100
0.0003325,1.59146,24.77037,23.16214,both,100
0.000335,1.59146,24.77037,23.16214,both,100
0.0003375,1.578058,24.77037,23.16214,both,100
0.00034,1.578058,24.77037,23.16214,both,100
0.0003425,1.592345,24.77037,23.16214,both,100
0.000345,1.592345,24.77037,23.16214,both,100
0.0003475,1.57831,24.77037,23.16214,both,100
0.00035,1.57831,24.77037,23.16214,both,100
0.0003525,1.590575,24.77037,23.16214,both,100
0.000355,1.590575,24.77037,23.16214,both,100
0.0003575,1.58046,24.77037,23.16214,both,100
0.00036,1.58046,24.77037,23.16214,both,100
0.0003625,1.588046,24.77037,23.16214,both,100
0.000365,1.588046,24.77037,23.16214,both,100
0.0003675,1.578437,24.77037,23.16214,both,100
0.00037,1.578437,24.77037,23.16214,both,100
0.0003725,1.593862,24.77037,23.16214,both,100
0.000375,1.593862,24.77037,23.16214,both,100
0.0003775,1.572621,24.77037,23.16214,both,100
0.00038,1.572621,24.77037,23.16214,both,100
0.0003825,1.594241,24.77037,23.16214,both,100
0.000385,1.594241,24.77037,23.16214,both,100
0.0003875,1.578184,24.77037,23.16214,both,100
0.00039,1.578184,24.77037,23.16214,both,100
0.0003925,1.582103,24.77037,23.16214,both,100
0.000395,1.582103,24.77037,23.16214,both,100
0.0003975,1.584506,24.77037,23.16214,both,100
0.0004,1.584506,24.77037,23.16214,both,100
0.0004025001,1.583115,24.77037,23.16214,both,100
0.000405,1.583115,24.77037,23.16214,both,100
0.0004075,1.586908,24.77037,23.16214,both,100
0.00041,1.586908,24.77037,23.16214,both,100
